accession	layout	r1_url	r2_url
ERR3372082	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/002/ERR3372082/ERR3372082_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/002/ERR3372082/ERR3372082_2.fastq.gz
ERR3372084	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/004/ERR3372084/ERR3372084_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/004/ERR3372084/ERR3372084_2.fastq.gz
ERR3372085	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/005/ERR3372085/ERR3372085_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/005/ERR3372085/ERR3372085_2.fastq.gz
ERR3372087	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/007/ERR3372087/ERR3372087_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/007/ERR3372087/ERR3372087_2.fastq.gz
ERR3372091	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/001/ERR3372091/ERR3372091_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/001/ERR3372091/ERR3372091_2.fastq.gz
ERR3372094	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/004/ERR3372094/ERR3372094_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/004/ERR3372094/ERR3372094_2.fastq.gz
ERR3372095	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/005/ERR3372095/ERR3372095_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/005/ERR3372095/ERR3372095_2.fastq.gz
ERR3372096	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/006/ERR3372096/ERR3372096_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/006/ERR3372096/ERR3372096_2.fastq.gz
ERR3372100	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/000/ERR3372100/ERR3372100_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/000/ERR3372100/ERR3372100_2.fastq.gz
ERR3372101	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/001/ERR3372101/ERR3372101_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/001/ERR3372101/ERR3372101_2.fastq.gz
ERR3372102	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/002/ERR3372102/ERR3372102_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/002/ERR3372102/ERR3372102_2.fastq.gz
ERR3372105	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/005/ERR3372105/ERR3372105_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/005/ERR3372105/ERR3372105_2.fastq.gz
ERR3372113	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/003/ERR3372113/ERR3372113_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/003/ERR3372113/ERR3372113_2.fastq.gz
ERR3372129	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/009/ERR3372129/ERR3372129_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/009/ERR3372129/ERR3372129_2.fastq.gz
ERR3372137	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/007/ERR3372137/ERR3372137_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/007/ERR3372137/ERR3372137_2.fastq.gz
ERR3372140	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/000/ERR3372140/ERR3372140_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/000/ERR3372140/ERR3372140_2.fastq.gz
ERR3372146	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/006/ERR3372146/ERR3372146_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/006/ERR3372146/ERR3372146_2.fastq.gz
ERR3372160	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/000/ERR3372160/ERR3372160_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/000/ERR3372160/ERR3372160_2.fastq.gz
ERR3372167	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/007/ERR3372167/ERR3372167_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/007/ERR3372167/ERR3372167_2.fastq.gz
ERR3372177	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/007/ERR3372177/ERR3372177_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/007/ERR3372177/ERR3372177_2.fastq.gz
ERR3372184	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/004/ERR3372184/ERR3372184_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/004/ERR3372184/ERR3372184_2.fastq.gz
ERR3372192	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/002/ERR3372192/ERR3372192_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/002/ERR3372192/ERR3372192_2.fastq.gz
ERR3372193	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/003/ERR3372193/ERR3372193_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/003/ERR3372193/ERR3372193_2.fastq.gz
ERR3372214	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/004/ERR3372214/ERR3372214_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/004/ERR3372214/ERR3372214_2.fastq.gz
ERR3372221	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/001/ERR3372221/ERR3372221_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/001/ERR3372221/ERR3372221_2.fastq.gz
ERR3372225	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/005/ERR3372225/ERR3372225_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/005/ERR3372225/ERR3372225_2.fastq.gz
ERR3372231	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/001/ERR3372231/ERR3372231_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/001/ERR3372231/ERR3372231_2.fastq.gz
ERR3372252	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/002/ERR3372252/ERR3372252_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/002/ERR3372252/ERR3372252_2.fastq.gz
ERR3372260	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/000/ERR3372260/ERR3372260_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/000/ERR3372260/ERR3372260_2.fastq.gz
ERR3372261	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/001/ERR3372261/ERR3372261_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/001/ERR3372261/ERR3372261_2.fastq.gz
ERR3372267	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/007/ERR3372267/ERR3372267_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/007/ERR3372267/ERR3372267_2.fastq.gz
ERR3372269	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/009/ERR3372269/ERR3372269_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/009/ERR3372269/ERR3372269_2.fastq.gz
ERR3372281	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/001/ERR3372281/ERR3372281_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/001/ERR3372281/ERR3372281_2.fastq.gz
ERR3372282	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/002/ERR3372282/ERR3372282_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/002/ERR3372282/ERR3372282_2.fastq.gz
ERR3372283	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/003/ERR3372283/ERR3372283_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/003/ERR3372283/ERR3372283_2.fastq.gz
ERR3372289	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/009/ERR3372289/ERR3372289_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/009/ERR3372289/ERR3372289_2.fastq.gz
ERR3372297	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/007/ERR3372297/ERR3372297_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/007/ERR3372297/ERR3372297_2.fastq.gz
ERR3372301	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/001/ERR3372301/ERR3372301_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/001/ERR3372301/ERR3372301_2.fastq.gz
ERR3372302	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/002/ERR3372302/ERR3372302_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/002/ERR3372302/ERR3372302_2.fastq.gz
ERR3372303	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/003/ERR3372303/ERR3372303_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR337/003/ERR3372303/ERR3372303_2.fastq.gz
ERR3381635	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/005/ERR3381635/ERR3381635_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/005/ERR3381635/ERR3381635_2.fastq.gz
ERR3381638	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/008/ERR3381638/ERR3381638_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/008/ERR3381638/ERR3381638_2.fastq.gz
ERR3381639	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/009/ERR3381639/ERR3381639_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/009/ERR3381639/ERR3381639_2.fastq.gz
ERR3381649	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/009/ERR3381649/ERR3381649_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/009/ERR3381649/ERR3381649_2.fastq.gz
ERR3381654	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/004/ERR3381654/ERR3381654_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/004/ERR3381654/ERR3381654_2.fastq.gz
ERR3381655	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/005/ERR3381655/ERR3381655_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/005/ERR3381655/ERR3381655_2.fastq.gz
ERR3381656	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/006/ERR3381656/ERR3381656_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/006/ERR3381656/ERR3381656_2.fastq.gz
ERR3381661	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/001/ERR3381661/ERR3381661_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/001/ERR3381661/ERR3381661_2.fastq.gz
ERR3381664	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/004/ERR3381664/ERR3381664_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/004/ERR3381664/ERR3381664_2.fastq.gz
ERR3381669	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/009/ERR3381669/ERR3381669_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/009/ERR3381669/ERR3381669_2.fastq.gz
ERR3381694	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/004/ERR3381694/ERR3381694_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/004/ERR3381694/ERR3381694_2.fastq.gz
ERR3381697	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/007/ERR3381697/ERR3381697_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/007/ERR3381697/ERR3381697_2.fastq.gz
ERR3381703	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/003/ERR3381703/ERR3381703_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/003/ERR3381703/ERR3381703_2.fastq.gz
ERR3381704	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/004/ERR3381704/ERR3381704_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/004/ERR3381704/ERR3381704_2.fastq.gz
ERR3381713	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/003/ERR3381713/ERR3381713_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/003/ERR3381713/ERR3381713_2.fastq.gz
ERR3381716	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/006/ERR3381716/ERR3381716_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/006/ERR3381716/ERR3381716_2.fastq.gz
ERR3381720	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/000/ERR3381720/ERR3381720_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/000/ERR3381720/ERR3381720_2.fastq.gz
ERR3381721	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/001/ERR3381721/ERR3381721_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/001/ERR3381721/ERR3381721_2.fastq.gz
ERR3381734	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/004/ERR3381734/ERR3381734_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/004/ERR3381734/ERR3381734_2.fastq.gz
ERR3381739	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/009/ERR3381739/ERR3381739_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/009/ERR3381739/ERR3381739_2.fastq.gz
ERR3381748	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/008/ERR3381748/ERR3381748_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/008/ERR3381748/ERR3381748_2.fastq.gz
ERR3381749	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/009/ERR3381749/ERR3381749_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/009/ERR3381749/ERR3381749_2.fastq.gz
ERR3381754	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/004/ERR3381754/ERR3381754_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/004/ERR3381754/ERR3381754_2.fastq.gz
ERR3381755	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/005/ERR3381755/ERR3381755_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/005/ERR3381755/ERR3381755_2.fastq.gz
ERR3381763	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/003/ERR3381763/ERR3381763_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/003/ERR3381763/ERR3381763_2.fastq.gz
ERR3381768	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/008/ERR3381768/ERR3381768_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/008/ERR3381768/ERR3381768_2.fastq.gz
ERR3381769	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/009/ERR3381769/ERR3381769_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/009/ERR3381769/ERR3381769_2.fastq.gz
ERR3381774	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/004/ERR3381774/ERR3381774_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/004/ERR3381774/ERR3381774_2.fastq.gz
ERR3381778	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/008/ERR3381778/ERR3381778_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/008/ERR3381778/ERR3381778_2.fastq.gz
ERR3381780	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/000/ERR3381780/ERR3381780_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/000/ERR3381780/ERR3381780_2.fastq.gz
ERR3381783	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/003/ERR3381783/ERR3381783_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/003/ERR3381783/ERR3381783_2.fastq.gz
ERR3381787	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/007/ERR3381787/ERR3381787_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR338/007/ERR3381787/ERR3381787_2.fastq.gz
ERR3403036	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR340/006/ERR3403036/ERR3403036_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR340/006/ERR3403036/ERR3403036_2.fastq.gz
ERR3403037	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR340/007/ERR3403037/ERR3403037_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR340/007/ERR3403037/ERR3403037_2.fastq.gz
ERR3403041	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR340/001/ERR3403041/ERR3403041_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR340/001/ERR3403041/ERR3403041_2.fastq.gz
ERR3403348	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR340/008/ERR3403348/ERR3403348_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR340/008/ERR3403348/ERR3403348_2.fastq.gz
ERR3403349	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR340/009/ERR3403349/ERR3403349_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR340/009/ERR3403349/ERR3403349_2.fastq.gz
ERR3415923	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/003/ERR3415923/ERR3415923_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/003/ERR3415923/ERR3415923_2.fastq.gz
ERR3415929	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/009/ERR3415929/ERR3415929_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/009/ERR3415929/ERR3415929_2.fastq.gz
ERR3415931	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/001/ERR3415931/ERR3415931_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/001/ERR3415931/ERR3415931_2.fastq.gz
ERR3415936	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/006/ERR3415936/ERR3415936_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/006/ERR3415936/ERR3415936_2.fastq.gz
ERR3415937	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/007/ERR3415937/ERR3415937_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/007/ERR3415937/ERR3415937_2.fastq.gz
ERR3415944	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/004/ERR3415944/ERR3415944_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/004/ERR3415944/ERR3415944_2.fastq.gz
ERR3415948	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/008/ERR3415948/ERR3415948_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/008/ERR3415948/ERR3415948_2.fastq.gz
ERR3415953	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/003/ERR3415953/ERR3415953_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/003/ERR3415953/ERR3415953_2.fastq.gz
ERR3415964	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/004/ERR3415964/ERR3415964_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/004/ERR3415964/ERR3415964_2.fastq.gz
ERR3415985	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/005/ERR3415985/ERR3415985_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/005/ERR3415985/ERR3415985_2.fastq.gz
ERR3415991	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/001/ERR3415991/ERR3415991_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/001/ERR3415991/ERR3415991_2.fastq.gz
ERR3415995	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/005/ERR3415995/ERR3415995_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/005/ERR3415995/ERR3415995_2.fastq.gz
ERR3416026	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/006/ERR3416026/ERR3416026_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/006/ERR3416026/ERR3416026_2.fastq.gz
ERR3416030	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/000/ERR3416030/ERR3416030_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/000/ERR3416030/ERR3416030_2.fastq.gz
ERR3416040	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/000/ERR3416040/ERR3416040_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/000/ERR3416040/ERR3416040_2.fastq.gz
ERR3416054	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/004/ERR3416054/ERR3416054_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/004/ERR3416054/ERR3416054_2.fastq.gz
ERR3416095	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/005/ERR3416095/ERR3416095_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/005/ERR3416095/ERR3416095_2.fastq.gz
ERR3416204	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/004/ERR3416204/ERR3416204_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/004/ERR3416204/ERR3416204_2.fastq.gz
ERR3416222	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/002/ERR3416222/ERR3416222_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/002/ERR3416222/ERR3416222_2.fastq.gz
ERR3416365	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/005/ERR3416365/ERR3416365_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/005/ERR3416365/ERR3416365_2.fastq.gz
ERR3416383	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/003/ERR3416383/ERR3416383_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/003/ERR3416383/ERR3416383_2.fastq.gz
ERR3416384	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/004/ERR3416384/ERR3416384_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/004/ERR3416384/ERR3416384_2.fastq.gz
ERR3416389	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/009/ERR3416389/ERR3416389_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/009/ERR3416389/ERR3416389_2.fastq.gz
ERR3424696	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR342/006/ERR3424696/ERR3424696_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR342/006/ERR3424696/ERR3424696_2.fastq.gz
ERR3424699	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR342/009/ERR3424699/ERR3424699_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR342/009/ERR3424699/ERR3424699_2.fastq.gz
ERR3424702	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR342/002/ERR3424702/ERR3424702_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR342/002/ERR3424702/ERR3424702_2.fastq.gz
ERR3424707	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR342/007/ERR3424707/ERR3424707_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR342/007/ERR3424707/ERR3424707_2.fastq.gz
ERR3424710	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR342/000/ERR3424710/ERR3424710_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR342/000/ERR3424710/ERR3424710_2.fastq.gz
ERR3424712	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR342/002/ERR3424712/ERR3424712_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR342/002/ERR3424712/ERR3424712_2.fastq.gz
ERR3424716	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR342/006/ERR3424716/ERR3424716_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR342/006/ERR3424716/ERR3424716_2.fastq.gz
ERR3424718	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR342/008/ERR3424718/ERR3424718_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR342/008/ERR3424718/ERR3424718_2.fastq.gz
ERR3424719	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR342/009/ERR3424719/ERR3424719_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR342/009/ERR3424719/ERR3424719_2.fastq.gz
ERR3424724	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR342/004/ERR3424724/ERR3424724_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR342/004/ERR3424724/ERR3424724_2.fastq.gz
