accession	layout	r1_url	r2_url
ERR12059228	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/028/ERR12059228/ERR12059228_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/028/ERR12059228/ERR12059228_2.fastq.gz
ERR12059229	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/029/ERR12059229/ERR12059229_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/029/ERR12059229/ERR12059229_2.fastq.gz
ERR12059230	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/030/ERR12059230/ERR12059230_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/030/ERR12059230/ERR12059230_2.fastq.gz
ERR12059234	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/034/ERR12059234/ERR12059234_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/034/ERR12059234/ERR12059234_2.fastq.gz
ERR12059238	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/038/ERR12059238/ERR12059238_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/038/ERR12059238/ERR12059238_2.fastq.gz
ERR12059240	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/040/ERR12059240/ERR12059240_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/040/ERR12059240/ERR12059240_2.fastq.gz
ERR12059249	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/049/ERR12059249/ERR12059249_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/049/ERR12059249/ERR12059249_2.fastq.gz
ERR12059255	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/055/ERR12059255/ERR12059255_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/055/ERR12059255/ERR12059255_2.fastq.gz
ERR12059258	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/058/ERR12059258/ERR12059258_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/058/ERR12059258/ERR12059258_2.fastq.gz
ERR12059271	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/071/ERR12059271/ERR12059271_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/071/ERR12059271/ERR12059271_2.fastq.gz
ERR12059273	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/073/ERR12059273/ERR12059273_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/073/ERR12059273/ERR12059273_2.fastq.gz
ERR12059291	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/091/ERR12059291/ERR12059291_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/091/ERR12059291/ERR12059291_2.fastq.gz
ERR12059297	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/097/ERR12059297/ERR12059297_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/097/ERR12059297/ERR12059297_2.fastq.gz
ERR12059317	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/017/ERR12059317/ERR12059317_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/017/ERR12059317/ERR12059317_2.fastq.gz
ERR12059323	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/023/ERR12059323/ERR12059323_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/023/ERR12059323/ERR12059323_2.fastq.gz
ERR12059333	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/033/ERR12059333/ERR12059333_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/033/ERR12059333/ERR12059333_2.fastq.gz
ERR12059340	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/040/ERR12059340/ERR12059340_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/040/ERR12059340/ERR12059340_2.fastq.gz
ERR12059351	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/051/ERR12059351/ERR12059351_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/051/ERR12059351/ERR12059351_2.fastq.gz
ERR12059357	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/057/ERR12059357/ERR12059357_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/057/ERR12059357/ERR12059357_2.fastq.gz
ERR12059361	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/061/ERR12059361/ERR12059361_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/061/ERR12059361/ERR12059361_2.fastq.gz
ERR12059367	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/067/ERR12059367/ERR12059367_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/067/ERR12059367/ERR12059367_2.fastq.gz
ERR12059371	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/071/ERR12059371/ERR12059371_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/071/ERR12059371/ERR12059371_2.fastq.gz
ERR12059387	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/087/ERR12059387/ERR12059387_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/087/ERR12059387/ERR12059387_2.fastq.gz
ERR12059390	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/090/ERR12059390/ERR12059390_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/090/ERR12059390/ERR12059390_2.fastq.gz
ERR12059411	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/011/ERR12059411/ERR12059411_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/011/ERR12059411/ERR12059411_2.fastq.gz
ERR12059423	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/023/ERR12059423/ERR12059423_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/023/ERR12059423/ERR12059423_2.fastq.gz
ERR12059425	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/025/ERR12059425/ERR12059425_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/025/ERR12059425/ERR12059425_2.fastq.gz
ERR12059446	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/046/ERR12059446/ERR12059446_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/046/ERR12059446/ERR12059446_2.fastq.gz
ERR12059451	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/051/ERR12059451/ERR12059451_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/051/ERR12059451/ERR12059451_2.fastq.gz
ERR12059479	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/079/ERR12059479/ERR12059479_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/079/ERR12059479/ERR12059479_2.fastq.gz
ERR12077972	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/072/ERR12077972/ERR12077972_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/072/ERR12077972/ERR12077972_2.fastq.gz
ERR12077974	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/074/ERR12077974/ERR12077974_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/074/ERR12077974/ERR12077974_2.fastq.gz
ERR12077979	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/079/ERR12077979/ERR12077979_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/079/ERR12077979/ERR12077979_2.fastq.gz
ERR12077984	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/084/ERR12077984/ERR12077984_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/084/ERR12077984/ERR12077984_2.fastq.gz
ERR12077985	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/085/ERR12077985/ERR12077985_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/085/ERR12077985/ERR12077985_2.fastq.gz
ERR12077991	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/091/ERR12077991/ERR12077991_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/091/ERR12077991/ERR12077991_2.fastq.gz
ERR12077992	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/092/ERR12077992/ERR12077992_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/092/ERR12077992/ERR12077992_2.fastq.gz
ERR12077993	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/093/ERR12077993/ERR12077993_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/093/ERR12077993/ERR12077993_2.fastq.gz
ERR12077994	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/094/ERR12077994/ERR12077994_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/094/ERR12077994/ERR12077994_2.fastq.gz
ERR12077999	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/099/ERR12077999/ERR12077999_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/099/ERR12077999/ERR12077999_2.fastq.gz
ERR12078013	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/013/ERR12078013/ERR12078013_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/013/ERR12078013/ERR12078013_2.fastq.gz
ERR12078016	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/016/ERR12078016/ERR12078016_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/016/ERR12078016/ERR12078016_2.fastq.gz
ERR12078020	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/020/ERR12078020/ERR12078020_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/020/ERR12078020/ERR12078020_2.fastq.gz
ERR12078025	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/025/ERR12078025/ERR12078025_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/025/ERR12078025/ERR12078025_2.fastq.gz
ERR12107164	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/064/ERR12107164/ERR12107164_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/064/ERR12107164/ERR12107164_2.fastq.gz
ERR12107226	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/026/ERR12107226/ERR12107226_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/026/ERR12107226/ERR12107226_2.fastq.gz
ERR12107232	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/032/ERR12107232/ERR12107232_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/032/ERR12107232/ERR12107232_2.fastq.gz
ERR12107254	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/054/ERR12107254/ERR12107254_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/054/ERR12107254/ERR12107254_2.fastq.gz
ERR12107261	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/061/ERR12107261/ERR12107261_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/061/ERR12107261/ERR12107261_2.fastq.gz
ERR12107318	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/018/ERR12107318/ERR12107318_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/018/ERR12107318/ERR12107318_2.fastq.gz
ERR12107357	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/057/ERR12107357/ERR12107357_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/057/ERR12107357/ERR12107357_2.fastq.gz
ERR12107358	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/058/ERR12107358/ERR12107358_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/058/ERR12107358/ERR12107358_2.fastq.gz
ERR12107418	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/018/ERR12107418/ERR12107418_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/018/ERR12107418/ERR12107418_2.fastq.gz
ERR12107518	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/018/ERR12107518/ERR12107518_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/018/ERR12107518/ERR12107518_2.fastq.gz
ERR12107527	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/027/ERR12107527/ERR12107527_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/027/ERR12107527/ERR12107527_2.fastq.gz
ERR12107531	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/031/ERR12107531/ERR12107531_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/031/ERR12107531/ERR12107531_2.fastq.gz
ERR12107533	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/033/ERR12107533/ERR12107533_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/033/ERR12107533/ERR12107533_2.fastq.gz
ERR12107571	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/071/ERR12107571/ERR12107571_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/071/ERR12107571/ERR12107571_2.fastq.gz
ERR12107617	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/017/ERR12107617/ERR12107617_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/017/ERR12107617/ERR12107617_2.fastq.gz
ERR12107636	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/036/ERR12107636/ERR12107636_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/036/ERR12107636/ERR12107636_2.fastq.gz
ERR12107654	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/054/ERR12107654/ERR12107654_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/054/ERR12107654/ERR12107654_2.fastq.gz
ERR12107661	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/061/ERR12107661/ERR12107661_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/061/ERR12107661/ERR12107661_2.fastq.gz
ERR12107671	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/071/ERR12107671/ERR12107671_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/071/ERR12107671/ERR12107671_2.fastq.gz
ERR12107675	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/075/ERR12107675/ERR12107675_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/075/ERR12107675/ERR12107675_2.fastq.gz
ERR12107722	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/022/ERR12107722/ERR12107722_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/022/ERR12107722/ERR12107722_2.fastq.gz
ERR12107750	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/050/ERR12107750/ERR12107750_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/050/ERR12107750/ERR12107750_2.fastq.gz
ERR12107756	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/056/ERR12107756/ERR12107756_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/056/ERR12107756/ERR12107756_2.fastq.gz
ERR12126733	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/033/ERR12126733/ERR12126733_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/033/ERR12126733/ERR12126733_2.fastq.gz
ERR12126831	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/031/ERR12126831/ERR12126831_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/031/ERR12126831/ERR12126831_2.fastq.gz
ERR12126839	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/039/ERR12126839/ERR12126839_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/039/ERR12126839/ERR12126839_2.fastq.gz
ERR12126882	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/082/ERR12126882/ERR12126882_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/082/ERR12126882/ERR12126882_2.fastq.gz
ERR12126921	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/021/ERR12126921/ERR12126921_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/021/ERR12126921/ERR12126921_2.fastq.gz
ERR12126935	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/035/ERR12126935/ERR12126935_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/035/ERR12126935/ERR12126935_2.fastq.gz
ERR12126946	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/046/ERR12126946/ERR12126946_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/046/ERR12126946/ERR12126946_2.fastq.gz
ERR12126959	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/059/ERR12126959/ERR12126959_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/059/ERR12126959/ERR12126959_2.fastq.gz
ERR12126980	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/080/ERR12126980/ERR12126980_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/080/ERR12126980/ERR12126980_2.fastq.gz
ERR12126989	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/089/ERR12126989/ERR12126989_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/089/ERR12126989/ERR12126989_2.fastq.gz
ERR12126999	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/099/ERR12126999/ERR12126999_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/099/ERR12126999/ERR12126999_2.fastq.gz
ERR12127034	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/034/ERR12127034/ERR12127034_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/034/ERR12127034/ERR12127034_2.fastq.gz
ERR12127036	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/036/ERR12127036/ERR12127036_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/036/ERR12127036/ERR12127036_2.fastq.gz
ERR12127081	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/081/ERR12127081/ERR12127081_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/081/ERR12127081/ERR12127081_2.fastq.gz
ERR12127083	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/083/ERR12127083/ERR12127083_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/083/ERR12127083/ERR12127083_2.fastq.gz
ERR12127085	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/085/ERR12127085/ERR12127085_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/085/ERR12127085/ERR12127085_2.fastq.gz
ERR12127117	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/017/ERR12127117/ERR12127117_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/017/ERR12127117/ERR12127117_2.fastq.gz
ERR12127159	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/059/ERR12127159/ERR12127159_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/059/ERR12127159/ERR12127159_2.fastq.gz
ERR12127177	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/077/ERR12127177/ERR12127177_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/077/ERR12127177/ERR12127177_2.fastq.gz
ERR12127187	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/087/ERR12127187/ERR12127187_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/087/ERR12127187/ERR12127187_2.fastq.gz
ERR12127985	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/085/ERR12127985/ERR12127985_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/085/ERR12127985/ERR12127985_2.fastq.gz
ERR12127987	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/087/ERR12127987/ERR12127987_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/087/ERR12127987/ERR12127987_2.fastq.gz
ERR12128073	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/073/ERR12128073/ERR12128073_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/073/ERR12128073/ERR12128073_2.fastq.gz
ERR12132087	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/087/ERR12132087/ERR12132087_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/087/ERR12132087/ERR12132087_2.fastq.gz
ERR12132088	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/088/ERR12132088/ERR12132088_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/088/ERR12132088/ERR12132088_2.fastq.gz
ERR12132089	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/089/ERR12132089/ERR12132089_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/089/ERR12132089/ERR12132089_2.fastq.gz
ERR12132093	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/093/ERR12132093/ERR12132093_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/093/ERR12132093/ERR12132093_2.fastq.gz
ERR12132095	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/095/ERR12132095/ERR12132095_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/095/ERR12132095/ERR12132095_2.fastq.gz
ERR12132097	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/097/ERR12132097/ERR12132097_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/097/ERR12132097/ERR12132097_2.fastq.gz
ERR12132103	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR12132103/ERR12132103_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR12132103/ERR12132103_2.fastq.gz
ERR12132106	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/006/ERR12132106/ERR12132106_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/006/ERR12132106/ERR12132106_2.fastq.gz
ERR12132107	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/007/ERR12132107/ERR12132107_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/007/ERR12132107/ERR12132107_2.fastq.gz
ERR12132109	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR12132109/ERR12132109_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR12132109/ERR12132109_2.fastq.gz
ERR12132110	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/010/ERR12132110/ERR12132110_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/010/ERR12132110/ERR12132110_2.fastq.gz
ERR12132111	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/011/ERR12132111/ERR12132111_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/011/ERR12132111/ERR12132111_2.fastq.gz
ERR12132112	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/012/ERR12132112/ERR12132112_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/012/ERR12132112/ERR12132112_2.fastq.gz
ERR12132117	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/017/ERR12132117/ERR12132117_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/017/ERR12132117/ERR12132117_2.fastq.gz
ERR12132118	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/018/ERR12132118/ERR12132118_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/018/ERR12132118/ERR12132118_2.fastq.gz
ERR12132123	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/023/ERR12132123/ERR12132123_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/023/ERR12132123/ERR12132123_2.fastq.gz
ERR12132127	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/027/ERR12132127/ERR12132127_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/027/ERR12132127/ERR12132127_2.fastq.gz
ERR12132129	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/029/ERR12132129/ERR12132129_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/029/ERR12132129/ERR12132129_2.fastq.gz
ERR12132131	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/031/ERR12132131/ERR12132131_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/031/ERR12132131/ERR12132131_2.fastq.gz
ERR12132133	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/033/ERR12132133/ERR12132133_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/033/ERR12132133/ERR12132133_2.fastq.gz
